n = 125;
LMAX = 16;
BMAX = 4;
SMAX = 4;
CMAX = 16;
NBUS = 4;
numberOfControllers = 9;
lambda = 16;
busPerMC = 4;
Arcs = 
{
< 2 4 >
< 4 2 >
< 4 2 >
< 2 4 >
< 3 4 >
< 4 3 >
< 4 3 >
< 3 4 >
< 3 6 >
< 6 3 >
< 6 3 >
< 3 6 >
< 5 6 >
< 6 5 >
< 6 5 >
< 5 6 >
< 5 9 >
< 9 5 >
< 9 5 >
< 5 9 >
< 6 7 >
< 7 6 >
< 7 6 >
< 6 7 >
< 7 11 >
< 11 7 >
< 11 7 >
< 7 11 >
< 8 9 >
< 9 8 >
< 9 8 >
< 8 9 >
< 8 16 >
< 16 8 >
< 16 8 >
< 8 16 >
< 9 10 >
< 10 9 >
< 10 9 >
< 9 10 >
< 10 11 >
< 11 10 >
< 11 10 >
< 10 11 >
< 10 18 >
< 18 10 >
< 18 10 >
< 10 18 >
< 11 12 >
< 12 11 >
< 12 11 >
< 11 12 >
< 12 20 >
< 20 12 >
< 20 12 >
< 12 20 >
< 13 14 >
< 14 13 >
< 14 13 >
< 13 14 >
< 13 30 >
< 30 13 >
< 30 13 >
< 13 30 >
< 14 15 >
< 15 14 >
< 15 14 >
< 14 15 >
< 15 16 >
< 16 15 >
< 16 15 >
< 15 16 >
< 15 32 >
< 32 15 >
< 32 15 >
< 15 32 >
< 16 17 >
< 17 16 >
< 17 16 >
< 16 17 >
< 17 18 >
< 18 17 >
< 18 17 >
< 17 18 >
< 17 34 >
< 34 17 >
< 34 17 >
< 17 34 >
< 18 19 >
< 19 18 >
< 19 18 >
< 18 19 >
< 19 20 >
< 20 19 >
< 20 19 >
< 19 20 >
< 19 36 >
< 36 19 >
< 36 19 >
< 19 36 >
< 20 21 >
< 21 20 >
< 21 20 >
< 20 21 >
< 21 38 >
< 38 21 >
< 38 21 >
< 21 38 >
< 22 41 >
< 41 22 >
< 41 22 >
< 22 41 >
< 23 24 >
< 24 23 >
< 24 23 >
< 23 24 >
< 23 42 >
< 42 23 >
< 42 23 >
< 23 42 >
< 24 25 >
< 25 24 >
< 25 24 >
< 24 25 >
< 25 26 >
< 26 25 >
< 26 25 >
< 25 26 >
< 25 44 >
< 44 25 >
< 44 25 >
< 25 44 >
< 26 27 >
< 27 26 >
< 27 26 >
< 26 27 >
< 27 28 >
< 28 27 >
< 28 27 >
< 27 28 >
< 27 46 >
< 46 27 >
< 46 27 >
< 27 46 >
< 28 29 >
< 29 28 >
< 29 28 >
< 28 29 >
< 29 30 >
< 30 29 >
< 30 29 >
< 29 30 >
< 29 48 >
< 48 29 >
< 48 29 >
< 29 48 >
< 30 31 >
< 31 30 >
< 31 30 >
< 30 31 >
< 31 32 >
< 32 31 >
< 32 31 >
< 31 32 >
< 31 50 >
< 50 31 >
< 50 31 >
< 31 50 >
< 32 33 >
< 33 32 >
< 33 32 >
< 32 33 >
< 33 34 >
< 34 33 >
< 34 33 >
< 33 34 >
< 33 52 >
< 52 33 >
< 52 33 >
< 33 52 >
< 34 35 >
< 35 34 >
< 35 34 >
< 34 35 >
< 35 36 >
< 36 35 >
< 36 35 >
< 35 36 >
< 35 54 >
< 54 35 >
< 54 35 >
< 35 54 >
< 36 37 >
< 37 36 >
< 37 36 >
< 36 37 >
< 37 38 >
< 38 37 >
< 38 37 >
< 37 38 >
< 38 39 >
< 39 38 >
< 39 38 >
< 38 39 >
< 39 55 >
< 55 39 >
< 55 39 >
< 39 55 >
< 40 41 >
< 41 40 >
< 41 40 >
< 40 41 >
< 42 43 >
< 43 42 >
< 43 42 >
< 42 43 >
< 43 44 >
< 44 43 >
< 44 43 >
< 43 44 >
< 43 63 >
< 63 43 >
< 63 43 >
< 43 63 >
< 44 45 >
< 45 44 >
< 45 44 >
< 44 45 >
< 45 46 >
< 46 45 >
< 46 45 >
< 45 46 >
< 45 65 >
< 65 45 >
< 65 45 >
< 45 65 >
< 46 47 >
< 47 46 >
< 47 46 >
< 46 47 >
< 47 48 >
< 48 47 >
< 48 47 >
< 47 48 >
< 48 49 >
< 49 48 >
< 49 48 >
< 48 49 >
< 49 50 >
< 50 49 >
< 50 49 >
< 49 50 >
< 49 67 >
< 67 49 >
< 67 49 >
< 49 67 >
< 50 51 >
< 51 50 >
< 51 50 >
< 50 51 >
< 51 52 >
< 52 51 >
< 52 51 >
< 51 52 >
< 51 69 >
< 69 51 >
< 69 51 >
< 51 69 >
< 52 53 >
< 53 52 >
< 53 52 >
< 52 53 >
< 53 54 >
< 54 53 >
< 54 53 >
< 53 54 >
< 53 71 >
< 71 53 >
< 71 53 >
< 53 71 >
< 55 56 >
< 56 55 >
< 56 55 >
< 55 56 >
< 56 57 >
< 57 56 >
< 57 56 >
< 56 57 >
< 56 74 >
< 74 56 >
< 74 56 >
< 56 74 >
< 57 58 >
< 58 57 >
< 58 57 >
< 57 58 >
< 58 59 >
< 59 58 >
< 59 58 >
< 58 59 >
< 58 76 >
< 76 58 >
< 76 58 >
< 58 76 >
< 59 60 >
< 60 59 >
< 60 59 >
< 59 60 >
< 60 61 >
< 61 60 >
< 61 60 >
< 60 61 >
< 60 78 >
< 78 60 >
< 78 60 >
< 60 78 >
< 62 63 >
< 63 62 >
< 63 62 >
< 62 63 >
< 62 79 >
< 79 62 >
< 79 62 >
< 62 79 >
< 63 64 >
< 64 63 >
< 64 63 >
< 63 64 >
< 64 65 >
< 65 64 >
< 65 64 >
< 64 65 >
< 64 81 >
< 81 64 >
< 81 64 >
< 64 81 >
< 65 66 >
< 66 65 >
< 66 65 >
< 65 66 >
< 66 83 >
< 83 66 >
< 83 66 >
< 66 83 >
< 67 68 >
< 68 67 >
< 68 67 >
< 67 68 >
< 68 69 >
< 69 68 >
< 69 68 >
< 68 69 >
< 68 85 >
< 85 68 >
< 85 68 >
< 68 85 >
< 69 70 >
< 70 69 >
< 70 69 >
< 69 70 >
< 70 71 >
< 71 70 >
< 71 70 >
< 70 71 >
< 70 87 >
< 87 70 >
< 87 70 >
< 70 87 >
< 71 72 >
< 72 71 >
< 72 71 >
< 71 72 >
< 72 73 >
< 73 72 >
< 73 72 >
< 72 73 >
< 72 89 >
< 89 72 >
< 89 72 >
< 72 89 >
< 74 75 >
< 75 74 >
< 75 74 >
< 74 75 >
< 75 76 >
< 76 75 >
< 76 75 >
< 75 76 >
< 75 92 >
< 92 75 >
< 92 75 >
< 75 92 >
< 76 77 >
< 77 76 >
< 77 76 >
< 76 77 >
< 77 78 >
< 78 77 >
< 78 77 >
< 77 78 >
< 79 80 >
< 80 79 >
< 80 79 >
< 79 80 >
< 80 81 >
< 81 80 >
< 81 80 >
< 80 81 >
< 80 93 >
