n = 112;
LMAX = 16;
BMAX = 4;
SMAX = 4;
CMAX = 16;
NBUS = 4;
numberOfControllers = 7;
lamdbda = 16;
busPerMC = 4;
Arcs = 
{
< 1 2 >
< 2 1 >
< 2 3 >
< 3 2 >
< 2 16 >
< 16 2 >
< 3 4 >
< 4 3 >
< 4 5 >
< 5 4 >
< 4 18 >
< 18 4 >
< 5 6 >
< 6 5 >
< 6 7 >
< 7 6 >
< 6 20 >
< 20 6 >
< 7 8 >
< 8 7 >
< 8 9 >
< 9 8 >
< 8 22 >
< 22 8 >
< 9 10 >
< 10 9 >
< 10 11 >
< 11 10 >
< 10 24 >
< 24 10 >
< 11 12 >
< 12 11 >
< 12 13 >
< 13 12 >
< 12 26 >
< 26 12 >
< 13 14 >
< 14 13 >
< 14 28 >
< 28 14 >
< 15 16 >
< 16 15 >
< 15 29 >
< 29 15 >
< 16 17 >
< 17 16 >
< 17 18 >
< 18 17 >
< 17 31 >
< 31 17 >
< 18 19 >
< 19 18 >
< 19 20 >
< 20 19 >
< 19 33 >
< 33 19 >
< 20 21 >
< 21 20 >
< 21 22 >
< 22 21 >
< 21 35 >
< 35 21 >
< 22 23 >
< 23 22 >
< 23 24 >
< 24 23 >
< 23 37 >
< 37 23 >
< 24 25 >
< 25 24 >
< 25 26 >
< 26 25 >
< 25 39 >
< 39 25 >
< 26 27 >
< 27 26 >
< 27 28 >
< 28 27 >
< 27 41 >
< 41 27 >
< 29 30 >
< 30 29 >
< 30 31 >
< 31 30 >
< 30 44 >
< 44 30 >
< 31 32 >
< 32 31 >
< 32 33 >
< 33 32 >
< 32 46 >
< 46 32 >
< 33 34 >
< 34 33 >
< 34 35 >
< 35 34 >
< 34 48 >
< 48 34 >
< 35 36 >
< 36 35 >
< 36 37 >
< 37 36 >
< 36 50 >
< 50 36 >
< 37 38 >
< 38 37 >
< 38 39 >
< 39 38 >
< 38 52 >
< 52 38 >
< 39 40 >
< 40 39 >
< 40 41 >
< 41 40 >
< 40 54 >
< 54 40 >
< 41 42 >
< 42 41 >
< 42 56 >
< 56 42 >
< 43 44 >
< 44 43 >
< 43 57 >
< 57 43 >
< 44 45 >
< 45 44 >
< 45 46 >
< 46 45 >
< 45 59 >
< 59 45 >
< 46 47 >
< 47 46 >
< 47 48 >
< 48 47 >
< 47 61 >
< 61 47 >
< 48 49 >
< 49 48 >
< 49 50 >
< 50 49 >
< 49 63 >
< 63 49 >
< 50 51 >
< 51 50 >
< 51 52 >
< 52 51 >
< 51 65 >
< 65 51 >
< 52 53 >
< 53 52 >
< 53 54 >
< 54 53 >
< 53 67 >
< 67 53 >
< 54 55 >
< 55 54 >
< 55 56 >
< 56 55 >
< 55 69 >
< 69 55 >
< 57 58 >
< 58 57 >
< 58 59 >
< 59 58 >
< 58 72 >
< 72 58 >
< 59 60 >
< 60 59 >
< 60 61 >
< 61 60 >
< 60 74 >
< 74 60 >
< 61 62 >
< 62 61 >
< 62 63 >
< 63 62 >
< 62 76 >
< 76 62 >
< 63 64 >
< 64 63 >
< 64 65 >
< 65 64 >
< 64 78 >
< 78 64 >
< 65 66 >
< 66 65 >
< 66 67 >
< 67 66 >
< 66 80 >
< 80 66 >
< 67 68 >
< 68 67 >
< 68 69 >
< 69 68 >
< 68 82 >
< 82 68 >
< 69 70 >
< 70 69 >
< 70 84 >
< 84 70 >
< 71 72 >
< 72 71 >
< 71 85 >
< 85 71 >
< 72 73 >
< 73 72 >
< 73 74 >
< 74 73 >
< 73 87 >
< 87 73 >
< 74 75 >
< 75 74 >
< 75 76 >
< 76 75 >
< 75 89 >
< 89 75 >
< 76 77 >
< 77 76 >
< 77 78 >
< 78 77 >
< 77 91 >
< 91 77 >
< 78 79 >
< 79 78 >
< 79 80 >
< 80 79 >
< 79 93 >
< 93 79 >
< 80 81 >
< 81 80 >
< 81 82 >
< 82 81 >
< 81 95 >
< 95 81 >
< 82 83 >
< 83 82 >
< 83 84 >
< 84 83 >
< 83 97 >
< 97 83 >
< 85 86 >
< 86 85 >
< 86 87 >
< 87 86 >
< 86 100 >
< 100 86 >
< 87 88 >
< 88 87 >
< 88 89 >
< 89 88 >
< 88 102 >
< 102 88 >
< 89 90 >
< 90 89 >
< 90 91 >
< 91 90 >
< 90 104 >
< 104 90 >
< 91 92 >
< 92 91 >
< 92 93 >
< 93 92 >
< 92 106 >
< 106 92 >
< 93 94 >
< 94 93 >
< 94 95 >
< 95 94 >
< 94 108 >
< 108 94 >
< 95 96 >
< 96 95 >
< 96 97 >
< 97 96 >
< 96 110 >
< 110 96 >
< 97 98 >
< 98 97 >
< 98 112 >
< 112 98 >
< 99 100 >
< 100 99 >
< 100 101 >
< 101 100 >
< 101 102 >
< 102 101 >
< 102 103 >
< 103 102 >
< 103 104 >
< 104 103 >
< 104 105 >
< 105 104 >
< 105 106 >
< 106 105 >
< 106 107 >
< 107 106 >
< 107 108 >
< 108 107 >
< 108 109 >
< 109 108 >
< 109 110 >
< 110 109 >
< 110 111 >
< 111 110 >
< 111 112 >
< 112 111 >
};
Dst = 
{
< 1 2 0.075055 >
< 2 1 0.075055 >
< 1 3 0.13 >
< 3 1 0.13 >
< 1 4 0.198578 >
< 4 1 0.198578 >
< 1 5 0.26 >
< 5 1 0.26 >
< 1 6 0.327159 >
< 6 1 0.327159 >
< 1 7 0.39 >
< 7 1 0.39 >
< 1 8 0.456545 >
< 8 1 0.456545 >
< 1 9 0.52 >
< 9 1 0.52 >
< 1 10 0.586202 >
< 10 1 0.586202 >
< 1 11 0.65 >
< 11 1 0.65 >
< 1 12 0.715984 >
< 12 1 0.715984 >
< 1 13 0.78 >
< 13 1 0.78 >
< 1 14 0.845833 >
< 14 1 0.845833 >
< 1 15 0.150113 >
< 15 1 0.150113 >
< 1 16 0.13 >
< 16 1 0.13 >
< 1 17 0.19858 >
< 17 1 0.19858 >
< 1 18 0.225167 >
< 18 1 0.225167 >
< 1 19 0.300223 >
< 19 1 0.300223 >
< 1 20 0.343948 >
< 20 1 0.343948 >
< 1 21 0.417892 >
< 21 1 0.417892 >
< 1 22 0.468722 >
< 22 1 0.468722 >
< 1 23 0.541234 >
< 23 1 0.541234 >
< 1 24 0.595735 >
< 24 1 0.595735 >
< 1 25 0.667109 >
< 25 1 0.667109 >
< 1 26 0.723809 >
< 26 1 0.723809 >
< 1 27 0.794314 >
< 27 1 0.794314 >
< 1 28 0.852467 >
< 28 1 0.852467 >
< 1 29 0.22517 >
< 29 1 0.22517 >
< 1 30 0.270619 >
< 30 1 0.270619 >
< 1 31 0.260003 >
< 31 1 0.260003 >
< 1 32 0.327161 >
< 32 1 0.327161 >
< 1 33 0.34395 >
< 33 1 0.34395 >
< 1 34 0.417893 >
< 34 1 0.417893 >
< 1 35 0.450335 >
< 35 1 0.450335 >
< 1 36 0.52539 >
< 36 1 0.52539 >
< 1 37 0.566658 >
< 37 1 0.566658 >
< 1 38 0.641276 >
< 38 1 0.641276 >
< 1 39 0.687896 >
< 39 1 0.687896 >
< 1 40 0.761731 >
< 40 1 0.761731 >
< 1 41 0.811851 >
< 41 1 0.811851 >
< 1 42 0.884892 >
< 42 1 0.884892 >
< 1 43 0.375277 >
< 43 1 0.375277 >
< 1 44 0.343948 >
< 44 1 0.343948 >
< 1 45 0.397156 >
< 45 1 0.397156 >
< 1 46 0.39 >
< 46 1 0.39 >
< 1 47 0.456544 >
< 47 1 0.456544 >
< 1 48 0.468722 >
< 48 1 0.468722 >
< 1 49 0.541232 >
< 49 1 0.541232 >
< 1 50 0.566657 >
< 50 1 0.566657 >
< 1 51 0.641274 >
< 51 1 0.641274 >
< 1 52 0.6755 >
< 52 1 0.6755 >
< 1 53 0.750555 >
< 53 1 0.750555 >
< 1 54 0.790759 >
< 54 1 0.790759 >
< 1 55 0.865582 >
< 55 1 0.865582 >
< 1 56 0.91 >
< 56 1 0.91 >
< 1 57 0.450333 >
< 57 1 0.450333 >
< 1 58 0.492174 >
< 58 1 0.492174 >
< 1 59 0.468722 >
< 59 1 0.468722 >
< 1 60 0.525391 >
< 60 1 0.525391 >
< 1 61 0.52 >
< 61 1 0.52 >
< 1 62 0.586204 >
< 62 1 0.586204 >
< 1 63 0.595735 >
< 63 1 0.595735 >
< 1 64 0.66711 >
< 64 1 0.66711 >
< 1 65 0.687895 >
< 65 1 0.687895 >
< 1 66 0.761732 >
< 66 1 0.761732 >
< 1 67 0.790759 >
< 67 1 0.790759 >
< 1 68 0.865584 >
< 68 1 0.865584 >
< 1 69 0.900666 >
< 69 1 0.900666 >
< 1 70 0.975723 >
< 70 1 0.975723 >
< 1 71 0.600447 >
< 71 1 0.600447 >
< 1 72 0.56666 >
< 72 1 0.56666 >
< 1 73 0.614358 >
< 73 1 0.614358 >
< 1 74 0.595738 >
