n = 198;
LMAX = 16;
BMAX = 4;
SMAX = 4;
CMAX = 16;
NBUS = 4;
numberOfControllers = 13;
lamdbda = 16;
busPerMC = 4;
Arcs = 
{
< 1 2 >
< 2 1 >
< 2 3 >
< 3 2 >
< 2 20 >
< 20 2 >
< 3 4 >
< 4 3 >
< 4 5 >
< 5 4 >
< 4 22 >
< 22 4 >
< 5 6 >
< 6 5 >
< 6 7 >
< 7 6 >
< 6 24 >
< 24 6 >
< 7 8 >
< 8 7 >
< 8 9 >
< 9 8 >
< 8 26 >
< 26 8 >
< 9 10 >
< 10 9 >
< 10 11 >
< 11 10 >
< 10 28 >
< 28 10 >
< 11 12 >
< 12 11 >
< 12 13 >
< 13 12 >
< 12 30 >
< 30 12 >
< 13 14 >
< 14 13 >
< 14 15 >
< 15 14 >
< 14 32 >
< 32 14 >
< 15 16 >
< 16 15 >
< 16 17 >
< 17 16 >
< 16 34 >
< 34 16 >
< 17 18 >
< 18 17 >
< 18 36 >
< 36 18 >
< 19 20 >
< 20 19 >
< 19 37 >
< 37 19 >
< 20 21 >
< 21 20 >
< 21 22 >
< 22 21 >
< 21 39 >
< 39 21 >
< 22 23 >
< 23 22 >
< 23 24 >
< 24 23 >
< 23 41 >
< 41 23 >
< 24 25 >
< 25 24 >
< 25 26 >
< 26 25 >
< 25 43 >
< 43 25 >
< 26 27 >
< 27 26 >
< 27 28 >
< 28 27 >
< 27 45 >
< 45 27 >
< 28 29 >
< 29 28 >
< 29 30 >
< 30 29 >
< 29 47 >
< 47 29 >
< 30 31 >
< 31 30 >
< 31 32 >
< 32 31 >
< 31 49 >
< 49 31 >
< 32 33 >
< 33 32 >
< 33 34 >
< 34 33 >
< 33 51 >
< 51 33 >
< 34 35 >
< 35 34 >
< 35 36 >
< 36 35 >
< 35 53 >
< 53 35 >
< 37 38 >
< 38 37 >
< 38 39 >
< 39 38 >
< 38 56 >
< 56 38 >
< 39 40 >
< 40 39 >
< 40 41 >
< 41 40 >
< 40 58 >
< 58 40 >
< 41 42 >
< 42 41 >
< 42 43 >
< 43 42 >
< 42 60 >
< 60 42 >
< 43 44 >
< 44 43 >
< 44 45 >
< 45 44 >
< 44 62 >
< 62 44 >
< 45 46 >
< 46 45 >
< 46 47 >
< 47 46 >
< 46 64 >
< 64 46 >
< 47 48 >
< 48 47 >
< 48 49 >
< 49 48 >
< 48 66 >
< 66 48 >
< 49 50 >
< 50 49 >
< 50 51 >
< 51 50 >
< 50 68 >
< 68 50 >
< 51 52 >
< 52 51 >
< 52 53 >
< 53 52 >
< 52 70 >
< 70 52 >
< 53 54 >
< 54 53 >
< 54 72 >
< 72 54 >
< 55 56 >
< 56 55 >
< 55 73 >
< 73 55 >
< 56 57 >
< 57 56 >
< 57 58 >
< 58 57 >
< 57 75 >
< 75 57 >
< 58 59 >
< 59 58 >
< 59 60 >
< 60 59 >
< 59 77 >
< 77 59 >
< 60 61 >
< 61 60 >
< 61 62 >
< 62 61 >
< 61 79 >
< 79 61 >
< 62 63 >
< 63 62 >
< 63 64 >
< 64 63 >
< 63 81 >
< 81 63 >
< 64 65 >
< 65 64 >
< 65 66 >
< 66 65 >
< 65 83 >
< 83 65 >
< 66 67 >
< 67 66 >
< 67 68 >
< 68 67 >
< 67 85 >
< 85 67 >
< 68 69 >
< 69 68 >
< 69 70 >
< 70 69 >
< 69 87 >
< 87 69 >
< 70 71 >
< 71 70 >
< 71 72 >
< 72 71 >
< 71 89 >
< 89 71 >
< 73 74 >
< 74 73 >
< 74 75 >
< 75 74 >
< 74 92 >
< 92 74 >
< 75 76 >
< 76 75 >
< 76 77 >
< 77 76 >
< 76 94 >
< 94 76 >
< 77 78 >
< 78 77 >
< 78 79 >
< 79 78 >
< 78 96 >
< 96 78 >
< 79 80 >
< 80 79 >
< 80 81 >
< 81 80 >
< 80 98 >
< 98 80 >
< 81 82 >
< 82 81 >
< 82 83 >
< 83 82 >
< 82 100 >
< 100 82 >
< 83 84 >
< 84 83 >
< 84 85 >
< 85 84 >
< 84 102 >
< 102 84 >
< 85 86 >
< 86 85 >
< 86 87 >
< 87 86 >
< 86 104 >
< 104 86 >
< 87 88 >
< 88 87 >
< 88 89 >
< 89 88 >
< 88 106 >
< 106 88 >
< 89 90 >
< 90 89 >
< 90 108 >
< 108 90 >
< 91 92 >
< 92 91 >
< 91 109 >
< 109 91 >
< 92 93 >
< 93 92 >
< 93 94 >
< 94 93 >
< 93 111 >
< 111 93 >
< 94 95 >
< 95 94 >
< 95 96 >
< 96 95 >
< 95 113 >
< 113 95 >
< 96 97 >
< 97 96 >
< 97 98 >
< 98 97 >
< 97 115 >
< 115 97 >
< 98 99 >
< 99 98 >
< 99 100 >
< 100 99 >
< 99 117 >
< 117 99 >
< 100 101 >
< 101 100 >
< 101 102 >
< 102 101 >
< 101 119 >
< 119 101 >
< 102 103 >
< 103 102 >
< 103 104 >
< 104 103 >
< 103 121 >
< 121 103 >
< 104 105 >
< 105 104 >
< 105 106 >
< 106 105 >
< 105 123 >
< 123 105 >
< 106 107 >
< 107 106 >
< 107 108 >
< 108 107 >
< 107 125 >
< 125 107 >
< 109 110 >
< 110 109 >
< 110 111 >
< 111 110 >
< 110 128 >
< 128 110 >
< 111 112 >
< 112 111 >
< 112 113 >
< 113 112 >
< 112 130 >
< 130 112 >
< 113 114 >
< 114 113 >
< 114 115 >
< 115 114 >
< 114 132 >
< 132 114 >
< 115 116 >
< 116 115 >
< 116 117 >
< 117 116 >
< 116 134 >
< 134 116 >
< 117 118 >
< 118 117 >
< 118 119 >
< 119 118 >
< 118 136 >
< 136 118 >
< 119 120 >
< 120 119 >
< 120 121 >
< 121 120 >
< 120 138 >
< 138 120 >
< 121 122 >
< 122 121 >
< 122 123 >
< 123 122 >
< 122 140 >
< 140 122 >
< 123 124 >
< 124 123 >
< 124 125 >
< 125 124 >
< 124 142 >
< 142 124 >
< 125 126 >
< 126 125 >
< 126 144 >
< 144 126 >
< 127 128 >
< 128 127 >
< 127 145 >
< 145 127 >
< 128 129 >
< 129 128 >
< 129 130 >
< 130 129 >
< 129 147 >
< 147 129 >
< 130 131 >
< 131 130 >
< 131 132 >
< 132 131 >
< 131 149 >
< 149 131 >
< 132 133 >
< 133 132 >
< 133 134 >
< 134 133 >
< 133 151 >
< 151 133 >
< 134 135 >
< 135 134 >
< 135 136 >
< 136 135 >
< 135 153 >
< 153 135 >
< 136 137 >
< 137 136 >
< 137 138 >
< 138 137 >
< 137 155 >
< 155 137 >
< 138 139 >
< 139 138 >
< 139 140 >
< 140 139 >
< 139 157 >
< 157 139 >
< 140 141 >
< 141 140 >
< 141 142 >
< 142 141 >
< 141 159 >
< 159 141 >
< 142 143 >
< 143 142 >
< 143 144 >
< 144 143 >
< 143 161 >
< 161 143 >
< 145 146 >
< 146 145 >
< 146 147 >
< 147 146 >
< 146 164 >
< 164 146 >
< 147 148 >
< 148 147 >
< 148 149 >
< 149 148 >
< 148 166 >
< 166 148 >
< 149 150 >
< 150 149 >
< 150 151 >
< 151 150 >
< 150 168 >
< 168 150 >
< 151 152 >
< 152 151 >
< 152 153 >
< 153 152 >
< 152 170 >
< 170 152 >
< 153 154 >
< 154 153 >
< 154 155 >
< 155 154 >
< 154 172 >
< 172 154 >
< 155 156 >
< 156 155 >
< 156 157 >
< 157 156 >
< 156 174 >
< 174 156 >
< 157 158 >
< 158 157 >
< 158 159 >
< 159 158 >
< 158 176 >
< 176 158 >
< 159 160 >
< 160 159 >
< 160 161 >
< 161 160 >
< 160 178 >
< 178 160 >
< 161 162 >
< 162 161 >
< 162 180 >
< 180 162 >
< 163 164 >
< 164 163 >
< 163 181 >
< 181 163 >
< 164 165 >
< 165 164 >
< 165 166 >
< 166 165 >
< 165 183 >
< 183 165 >
< 166 167 >
< 167 166 >
< 167 168 >
< 168 167 >
< 167 185 >
< 185 167 >
< 168 169 >
< 169 168 >
< 169 170 >
< 170 169 >
< 169 187 >
< 187 169 >
< 170 171 >
< 171 170 >
< 171 172 >
< 172 171 >
< 171 189 >
< 189 171 >
< 172 173 >
< 173 172 >
< 173 174 >
< 174 173 >
< 173 191 >
< 191 173 >
< 174 175 >
< 175 174 >
< 175 176 >
< 176 175 >
< 175 193 >
< 193 175 >
< 176 177 >
< 177 176 >
< 177 178 >
< 178 177 >
< 177 195 >
< 195 177 >
< 178 179 >
< 179 178 >
< 179 180 >
< 180 179 >
< 179 197 >
< 197 179 >
< 181 182 >
< 182 181 >
< 182 183 >
< 183 182 >
< 183 184 >
< 184 183 >
< 184 185 >
< 185 184 >
< 185 186 >
< 186 185 >
< 186 187 >
< 187 186 >
< 187 188 >
< 188 187 >
< 188 189 >
< 189 188 >
< 189 190 >
< 190 189 >
< 190 191 >
< 191 190 >
